date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctchg,isst,MACD,Signal,WMS(5),WMS(10),RSV,K,D,J,RSI(5),RSI(14),PSY(10),PSY(20),OBV,OBV(30),ma_5,ma_10,ma_20
1997-04-09,sz.000688,16.33,16.33,16.3,16.3,18.11,1353200.0,22057175.0,3,4.109685,1,-9.994485,0,0.5673804514140102,0.7786149338346395,100.0,100.0,0.0,23.644899065823573,42.12492104688924,-13.315144896307771,18.245614035087726,51.02599179206568,30.0,55.00000000000001,33170168.0,25357511.466666665,17.838,18.245,17.569
1997-04-10,sz.000688,15.8,16.6,15.74,16.37,16.3,5317744.0,85543545.34,3,16.150053,1,0.429458,0,0.4132813677972677,0.7055482206271653,78.85906040268452,82.30337078651684,17.696629213483167,21.662142328832765,35.30399439629102,-5.621561806083747,9.689922480620169,43.88714733542321,40.0,60.0,38487912.0,26376556.5,17.422000000000004,17.982,17.608
1997-04-11,sz.000688,16.3,16.3,15.75,15.8,16.37,1610598.0,25534256.51,3,4.891406,1,-3.481983,0,0.2423686228804804,0.6129123010778283,97.98657718120803,98.31460674157302,1.7857142857142998,15.03666604815194,28.5482180086993,-11.986437872942789,8.064516129032256,30.717863105175297,40.0,55.00000000000001,36877314.0,27314172.53333333,16.902,17.691,17.6125
1997-04-14,sz.000688,15.82,16.2,15.8,16.0,15.8,1580667.0,25255038.67,3,4.800505,1,1.265822,0,0.1216550065168355,0.5146608421656298,91.2751677852349,92.26190476190476,8.280254777070061,12.784528897442229,23.293654830810425,-8.233722969294163,15.901060070671363,32.73905996758509,40.0,55.00000000000001,38457981.0,28260024.066666663,16.516000000000002,17.403,17.625
1997-04-15,sz.000688,16.2,16.6,16.0,16.47,16.0,2288648.0,37467102.4,3,6.950652,1,2.937496,0,0.0631853070123611,0.4243657351349761,15.116279069767716,76.75159235668792,23.248407643312067,16.272488541708597,20.95326602596721,6.910933573191372,23.717948717948676,25.627240143369136,50.0,55.00000000000001,40746629.0,29185704.5,16.188,17.194,17.6255
1997-04-16,sz.000688,16.45,16.45,16.11,16.15,16.47,1019000.0,16553106.62,3,3.094715,1,-1.942925,0,-0.0088714126223372,0.3377183055835134,52.3255813953491,86.94267515923572,13.758389261744918,15.43445543840682,19.113662474871663,8.076041365477131,45.3987730061349,25.043782837127807,50.0,50.0,39727629.0,30130663.066666663,16.157999999999998,16.997999999999998,17.598499999999998
1997-04-17,sz.000688,16.37,16.37,16.01,16.07,16.15,787787.0,12680509.31,3,2.392519,1,-0.495356,0,-0.0716067751552529,0.2558532894357602,62.352941176470615,88.9261744966443,11.073825503355712,13.980912115182472,17.4027456747245,7.137244996098417,40.85365853658533,25.99999999999996,40.0,50.0,38939842.0,30947647.3,16.098,16.759999999999998,17.594500000000004
1997-04-18,sz.000688,16.1,16.3,15.93,16.19,16.07,891088.0,14331908.24,3,2.706245,1,0.746738,0,-0.1103697312690137,0.1826086852948054,51.24999999999997,84.89932885906036,15.10067114093964,14.354165125743869,16.3865521530188,10.289391071193997,66.3865546218488,25.321100917431195,50.0,50.0,39830930.0,31866203.83333333,16.176,16.538999999999998,17.5465
1997-04-21,sz.000688,16.31,16.88,16.31,16.5,16.19,2126798.0,35262760.9,3,6.459111,1,1.914759,0,-0.1147524492354179,0.1231364583887607,39.99999999999992,74.496644295302,66.66666666666671,31.791665700917207,21.52159002043848,52.33181706187466,69.23076923076927,31.066176470588218,60.0,50.0,41957728.0,32816736.866666667,16.276,16.395999999999997,17.466
1997-04-22,sz.000688,16.5,16.78,16.48,16.65,16.5,1122073.0,18622818.83,3,3.407749,1,0.909089,0,-0.1049126704428822,0.0775266326224321,24.210526315789537,20.175438596491286,79.82456140350871,47.80263097278005,30.281937025160996,82.84401886801818,59.18367346938777,35.79766536964978,60.0,50.0,43079801.0,33702148.266666666,16.312,16.25,17.392
