真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,MSE,MAPE
2821.35,2784.30935,2790.369,2801.711,2803.5767,2799.0965,2800.98505,2805.74115,2807.0569,28500.12406884972,5.6417514899652
2716.51,2818.396,2814.83755,2812.31285,2811.85285,2812.356,2813.83105,2813.97135,2816.1326,39728.853414954094,7.1385204562723
2721.013,2728.8407,2740.3525,2727.98985,2733.90545,2737.73615,2738.5666,2745.441,2747.0612,25593.590394498446,5.3875352748974
2725.836,2719.99375,2727.35975,2740.35525,2737.4478,2735.1102,2742.4786,2747.8901,2742.5808,30106.884220984735,6.2525883043991
2583.457,2736.52235,2732.5304,2735.354,2745.6615,2754.42615,2755.48385,2754.1054,2757.91635,33572.08524319506,6.9123223526707
2606.912,2605.87,2604.58505,2592.40375,2608.90615,2616.4637,2637.1864,2641.04055,2646.1692,4118.994059709989,2.0308382693612
2568.098,2611.4995,2606.0409,2623.40085,2636.44305,2637.4469,2640.58885,2661.57465,2666.11035,5993.198652220307,2.676845815843
2546.329,2572.3437,2574.25655,2574.27155,2580.96375,2581.17895,2578.65685,2588.71695,2588.0568,1954.7524176906247,1.350989800261
2561.614,2550.00405,2543.2159,2542.86625,2535.61345,2535.5023,2556.38245,2545.1768,2545.7788,3701.843668618749,1.9886623279191
2486.418,2568.1752,2558.91575,2547.0762,2541.9223,2537.4306,2530.83985,2526.58385,2535.64855,4512.472809779994,2.2606540890846
2550.465,2474.25075,2477.4348,2477.88725,2475.95225,2475.6536,2471.58155,2460.65765,2457.2375,14839.300054370273,4.5509107033028
2654.876,2546.3005,2528.9282,2521.60015,2526.076,2523.6062,2510.40315,2497.45245,2496.4512,6475.254007639661,2.9660941016884
2594.825,2644.6105,2648.4732,2639.261,2646.662,2636.86015,2629.77035,2621.55705,2602.8123,2652.043569328436,1.729948822255
2603.295,2601.823,2613.82175,2616.3311,2605.9229,2615.0501,2619.5785,2611.31975,2594.38675,1717.1370246709462,1.1703041207486
